trial,start_time,rt,correct,fact_id,question,answer,alpha
67,354881.9078000015,inf,0.0,14,mauritania,nouakchott,0.39921874999999996
68,359989.42560000066,2380.4219999983907,0.0,11,guinea-bissau,bissau,0.4488281249999999
69,364136.73629999906,1524.666100001894,5.0,16,senegal,dakar,0.250390625
70,367291.26950000133,6471.4042999985395,6.0,17,gambia,banjul,0.349609375
71,375978.4671000016,3249.6391999993357,6.0,9,angola,luanda,0.44921875
72,381027.1423000013,2774.699999998149,2.0,13,nigeria,abuja,0.4371093749999999
73,386500.93840000045,1308.4670999996597,1.0,11,guinea-bissau,bissau,0.44843749999999993
74,393028.1069000012,2067.4644999998854,0.0,15,madagascar,antananarivo,0.39921874999999996
75,396168.04219999904,2561.1428000011365,1.0,14,mauritania,nouakchott,0.43085937499999993
76,400922.70320000174,inf,0.0,18,mali,bamako,0.349609375
77,408044.1418000009,inf,9.0,1,somalia,mogadishu,0.29999999999999993
78,422780.88159999973,inf,1.0,13,nigeria,abuja,0.46171874999999996
79,431144.93020000006,961.2707999986596,6.0,9,angola,luanda,0.42070312499999996
80,435522.37819999934,4799.614600000554,1.0,17,gambia,banjul,0.39921874999999996
81,443488.9758999998,2113.8468999997713,8.0,15,madagascar,antananarivo,0.398828125
82,448524.536500001,8096.570800000336,0.0,14,mauritania,nouakchott,0.45546875
83,458452.85710000095,inf,1.0,11,guinea-bissau,bissau,0.465234375
84,473540.98829999927,1296.8981000012718,1.0,13,nigeria,abuja,0.4371093749999999
85,477326.6532000016,8056.657499997527,2.0,18,mali,bamako,0.39921874999999996
86,487471.7363000018,inf,2.0,17,gambia,banjul,0.4332031249999999
87,499391.8698000016,1193.2267999981996,1.0,14,mauritania,nouakchott,0.43085937499999993
88,503260.8332000018,2521.1198999968474,1.0,11,guinea-bissau,bissau,0.46484375
89,507626.10549999954,1637.1285999994143,2.0,7,gabon,libreville,0.24609375
90,511134.09419999877,5905.999000002397,2.0,18,mali,bamako,0.417578125
91,519568.1661999988,inf,8.0,15,madagascar,antananarivo,0.44843749999999993
92,527142.8960000012,4651.040999997291,2.0,17,gambia,banjul,0.4335937499999999
93,536124.4884000007,1003.852400001022,6.0,9,angola,luanda,0.4203125
94,538819.346799999,8951.080800001393,0.0,4,zimbabwe,harare,0.29999999999999993
95,551288.9495999989,2497.9337000004016,10.0,15,madagascar,antananarivo,0.4449218749999999
96,557338.6490999983,1381.4770000026328,9.0,1,somalia,mogadishu,0.250390625
97,561278.9092999992,inf,1.0,13,nigeria,abuja,0.46406249999999993
98,584815.0213000008,2485.7668000003323,2.0,18,mali,bamako,0.40546875000000004
99,590096.0691,1413.6399000018137,6.0,11,guinea-bissau,bissau,0.456640625
100,593355.0691000018,5911.6428999986965,6.0,17,gambia,banjul,0.4707031249999999
101,601170.6247000002,inf,0.0,14,mauritania,nouakchott,0.459375
102,612695.3011000005,20363.814399999683,1.0,13,nigeria,abuja,0.513671875
103,635400.7229999988,960.1712000003317,6.0,17,gambia,banjul,0.4703124999999999
104,638389.3137000013,1652.329900000128,5.0,13,nigeria,abuja,0.51328125
105,641683.7816000007,2542.0039999989094,9.0,15,madagascar,antananarivo,0.44453124999999993
106,648837.2377999986,1142.6774999999907,8.0,5,sao tome and principe,sao tome,0.20078125
107,652051.4909000013,14096.959200000158,0.0,14,mauritania,nouakchott,0.501953125
108,667221.6282000009,1302.8549000009662,5.0,9,angola,luanda,0.370703125
109,670301.4765000007,4286.561099997954,1.0,6,mayotte,mamoudzou,0.29999999999999993
110,675965.1274999997,921.6182000017725,6.0,11,guinea-bissau,bissau,0.40703125000000007
111,678670.2225000008,2197.921700000763,10.0,14,mauritania,nouakchott,0.5015625
112,683349.8026999987,5104.101799999597,1.0,13,nigeria,abuja,0.513671875
113,690273.5681999985,2039.5897000016412,9.0,8,st. helena,jamestown,0.20078125
114,694657.7935999994,3499.0729000020074,2.0,18,mali,bamako,0.417578125
115,700032.7365999983,29814.074000001652,1.0,17,gambia,banjul,0.513671875
116,732051.2223000005,5459.894700001343,0.0,4,zimbabwe,harare,0.3144531249999999
117,738585.362400001,2480.6994999998715,6.0,17,gambia,banjul,0.51328125
118,742882.5031999986,2063.9037000000244,1.0,14,mauritania,nouakchott,0.476953125
119,746866.8155999985,2717.77060000028,10.0,15,madagascar,antananarivo,0.43476562499999993
120,753489.2486999998,inf,1.0,13,nigeria,abuja,0.53828125
121,766727.0759999992,1335.7436000006273,4.0,0,comoros,moroni,0.2500000000000001
122,769856.6350000001,inf,0.0,10,equatorial guinea,malabo,0.29999999999999993
123,779087.2208,6445.733100001235,5.0,13,nigeria,abuja,0.5722656250000001
124,788205.1494000007,2787.333399999654,6.0,17,gambia,banjul,0.513671875
125,793979.4712000003,4735.2246000010055,0.0,12,kenya,nairobi,0.29999999999999993
126,801077.2131000012,6527.44639999955,1.0,13,nigeria,abuja,0.5906250000000002
127,809507.9345999984,981.0882000019774,6.0,18,mali,bamako,0.41718750000000004
128,812272.2911000019,1691.8214999968186,2.0,2,swaziland,mbabane,0.2992187500000001
129,818183.5028999995,1612.3914000017103,2.0,6,mayotte,mamoudzou,0.29960937499999996
130,822599.8029000002,16142.635100000887,1.0,13,nigeria,abuja,0.6035156250000001
131,840606.0968999991,1195.8053000017535,6.0,17,gambia,banjul,0.4828125
132,843689.4293000004,1394.1550999989267,5.0,13,nigeria,abuja,0.6031250000000001
133,847202.1553000014,1008.346099999384,5.0,16,senegal,dakar,0.20078125
134,849825.0468000006,3628.6620999998413,3.0,14,mauritania,nouakchott,0.50234375
135,855462.2288999999,4620.185600000783,1.0,3,central african republic,bangui,0.34921875
136,863584.470599999,2787.8519000004744,12.0,15,madagascar,antananarivo,0.43984374999999987
137,870853.2301999985,2190.1237000019755,5.0,13,nigeria,abuja,0.6027343750000002
138,874726.8069999991,inf,2.0,10,equatorial guinea,malabo,0.3042968749999999
139,883053.5479999998,11534.964200000162,3.0,14,mauritania,nouakchott,0.526953125
140,896417.7691000004,1633.9139999982435,5.0,13,nigeria,abuja,0.5695312500000002
141,899611.3239000005,inf,7.0,12,kenya,nairobi,0.30195312499999993
142,905021.5745999995,1608.9384000005666,3.0,18,mali,bamako,0.39179687500000004
143,909531.9022000004,4492.699800000992,10.0,14,mauritania,nouakchott,0.5328125
144,917132.1520999991,inf,3.0,3,central african republic,bangui,0.35039062500000007
145,927970.7870999991,3955.3995999995386,1.0,4,zimbabwe,harare,0.31484374999999987
146,935493.0200000016,2506.675799999386,6.0,17,gambia,banjul,0.482421875
147,939867.8301,1357.324399999925,6.0,11,guinea-bissau,bissau,0.3574218750000001
148,942961.5650000015,1964.2214999984717,12.0,15,madagascar,antananarivo,0.43476562499999993
149,948497.2495000002,4901.587000000291,10.0,14,mauritania,nouakchott,0.5824218750000001
150,956801.1039000012,4111.203000000445,1.0,13,nigeria,abuja,0.5699218750000001
151,962850.6525000011,4569.223700000322,10.0,14,mauritania,nouakchott,0.5953125
152,969721.4227000005,1628.7021999995923,6.0,19,zambia,lusaka,0.3
153,974273.500700001,1569.0705999986967,9.0,14,mauritania,nouakchott,0.594921875
154,978319.0003000018,2043.8316999970702,6.0,19,zambia,lusaka,0.3
155,982905.6989000018,2096.0638999969233,1.0,9,angola,luanda,0.32109375000000007
156,986897.1990999999,1566.520100001013,7.0,20,cameroon,yaounde,0.3
157,990505.4445999995,inf,1.0,13,nigeria,abuja,0.5703125000000001
158,995517.2751999998,5472.129699999699,0.0,20,cameroon,yaounde,0.3
159,1002062.0982,1929.8454000018537,10.0,14,mauritania,nouakchott,0.5945312500000001
160,1006995.2470999997,2684.0407000017585,6.0,17,gambia,banjul,0.4828125
161,1011562.8369000006,1921.3477000012062,11.0,21,burkina faso,ouagadougou,0.3
162,1018797.9405000005,1217.1191999987932,4.0,22,togo,lome,0.3
163,1021779.1775000005,3246.447199999355,2.0,21,burkina faso,ouagadougou,0.3
164,1026527.4586000014,1777.9050999997417,3.0,22,togo,lome,0.3
165,1030236.4142000006,1204.3859000004595,10.0,14,mauritania,nouakchott,0.544921875
166,1033831.4936999995,2653.723800001899,2.0,19,zambia,lusaka,0.32148437499999993
167,1040106.7593000007,1948.291099997703,5.0,13,nigeria,abuja,0.5699218750000001
168,1043766.6925000013,1570.2447000002721,2.0,20,cameroon,yaounde,0.250390625
169,1047170.8467999997,1273.9813000007998,1.0,6,mayotte,mamoudzou,0.24999999999999997
170,1049931.9888999998,1915.176300000865,12.0,15,madagascar,antananarivo,0.42421874999999987
171,1056477.5126999994,6629.313900000881,6.0,3,central african republic,bangui,0.35078125000000004
172,1065732.974999999,1849.7545999998692,8.0,23,namibia,windhoek,0.3
173,1072211.2722999991,4851.373299999861,8.0,21,burkina faso,ouagadougou,0.349609375
174,1081946.0929999987,1761.881600002991,8.0,23,namibia,windhoek,0.3
175,1085801.7365000015,1025.099700000137,4.0,22,togo,lome,0.250390625
176,1088286.189800001,8727.566899997415,5.0,13,nigeria,abuja,0.6195312500000002
177,1098840.5920000004,1304.1450999991503,6.0,17,gambia,banjul,0.47929687499999996
178,1102733.1152000006,1598.4611999993213,5.0,13,nigeria,abuja,0.6191406250000002
179,1106083.8148000003,11902.312700000126,2.0,10,equatorial guinea,malabo,0.35390624999999987
180,1119853.521699999,9432.791100000031,0.0,19,zambia,lusaka,0.3218749999999999
181,1130358.5147000013,1366.2843999990728,5.0,13,nigeria,abuja,0.5695312500000002
182,1133298.9896,1804.16630000039,2.0,21,burkina faso,ouagadougou,0.34921875
183,1137161.1413999998,1684.1410000016913,10.0,14,mauritania,nouakchott,0.50703125
184,1141296.0206999998,2900.597100000363,1.0,18,mali,bamako,0.3921875
185,1147691.6108000004,2222.7687999985646,8.0,23,namibia,windhoek,0.262109375
186,1152404.0859000015,1314.0513999969698,7.0,12,kenya,nairobi,0.30156249999999996
187,1156272.1230999995,23084.02879999997,3.0,10,equatorial guinea,malabo,0.36601562499999984
188,1181934.7701000005,1782.1589999985881,1.0,4,zimbabwe,harare,0.3144531249999999
189,1185759.0683000018,1568.1416999977082,1.0,7,gabon,libreville,0.19648437500000002
190,1188990.5450000006,1054.1783000007272,1.0,17,gambia,banjul,0.4296875
191,1193082.3643000002,1852.7370999983978,8.0,24,djibouti,djibouti,0.3
192,1197217.725300001,1130.9322999985889,7.0,25,liberia,monrovia,0.3
193,1200534.8097999995,934.7252000006847,8.0,24,djibouti,djibouti,0.3
194,1206285.187199999,558.6446000016294,7.0,25,liberia,monrovia,0.3
195,1209847.8380000014,1706.2614999995567,5.0,13,nigeria,abuja,0.5199218750000001
196,1213313.1738000012,1855.535499998834,12.0,15,madagascar,antananarivo,0.38710937499999987
197,1218841.6460000006,18103.85909999977,3.0,21,burkina faso,ouagadougou,0.398828125

