trial,start_time,rt,correct,fact_id,question,answer,alpha
74,1159209.6088999999,2129.6173000000417,False,11,comoros,moroni,0.38789062499999993
75,1164612.1576999999,14543.421300000045,True,16,ethiopia,addis ababa,0.3
76,1192193.9930999998,3400.65550000011,True,15,lesotho,maseru,0.349609375
77,1199243.9163,1415.2861999999732,False,16,ethiopia,addis ababa,0.3
78,1205260.1049999997,3094.9826000002213,True,6,central african republic,bangui,0.46562499999999984
79,1211410.8998,2252.2297999998555,True,11,comoros,moroni,0.38749999999999996
80,1217160.7935,1918.562399999937,True,7,south africa,cape town,0.296484375
81,1222194.6756,1576.874700000044,True,8,malawi,lilongwe,0.416015625
82,1227327.3901999998,1596.3858000000473,True,5,congo,brazzaville,0.349609375
83,1233827.8643999998,2263.1136000000406,False,15,lesotho,maseru,0.36875
84,1245777.4991,7889.414899999974,True,10,senegal,dakar,0.336328125
85,1256295.1553999998,2016.0310000001919,True,16,ethiopia,addis ababa,0.29960937499999996
86,1264511.3629,1619.9976999997161,True,6,central african republic,bangui,0.46523437499999987
87,1269777.8813999998,14405.148199999938,False,14,mali,bamako,0.35
88,1285262.5417,6052.533000000054,True,9,sao tome and principe,sao tome,0.25078124999999996
89,1295078.4041,3528.097899999935,True,15,lesotho,maseru,0.36992187500000007
90,1301762.1719,1660.870399999898,True,11,comoros,moroni,0.387109375
91,1306597.4864,13833.774599999888,True,17,cape verde,praia,0.3
92,1325495.7989999999,15283.454700000118,False,14,mali,bamako,0.38789062499999993
93,1341879.4923999999,3055.632600000128,True,17,cape verde,praia,0.3
94,1347979.1689,4863.885899999877,True,6,central african republic,bangui,0.5031249999999999
95,1355962.7889999999,1420.277299999958,True,8,malawi,lilongwe,0.36640625000000004
96,1361062.6315,1516.1625999999233,True,0,st. helena,jamestown,0.22539062499999996
97,1366530.5166999998,1920.6437000001315,True,6,central african republic,bangui,0.500390625
98,1371879.5579,1704.0038999998942,True,10,senegal,dakar,0.31171874999999993

