trial,start_time,rt,correct,fact_id,question,answer,alpha
40,296294.7314999983,1066.3697000018437,True,9,tanzania,dar es salaam,0.250390625
41,301788.0522999985,1260.1697999998578,True,14,rwanda,kigali,0.3
42,305512.14629999956,830.5053999975207,True,10,senegal,dakar,0.250390625
43,307744.6547999971,2468.1613000029465,True,14,rwanda,kigali,0.3
44,312077.47639999795,4090.029400002095,True,11,botswana,gaborone,0.349609375
45,320041.86019999906,925.3562000012607,True,15,sierre leone,freetown,0.3
46,324788.46549999795,1540.8328000012552,True,16,somalia,mogadishu,0.3
47,329844.81949999824,1498.3538000015542,True,15,sierre leone,freetown,0.3
48,334388.9185999979,1932.9542000013753,True,16,somalia,mogadishu,0.3
49,339199.31050000014,1979.493699996965,True,12,mauritania,nouakchott,0.250390625
50,345058.04480000003,inf,False,5,guinea,conakry,0.30234375
51,360145.17379999964,1008.0443999976851,True,13,ethiopia,addis ababa,0.250390625
52,363326.28549999936,3002.1037999977125,True,14,rwanda,kigali,0.349609375
53,368189.932199999,1921.1506999999983,True,11,botswana,gaborone,0.34921875
54,373026.7247999982,3628.3007000020007,True,4,malawi,lilongwe,0.328515625
55,380047.557599999,1205.9139999982435,True,15,sierre leone,freetown,0.250390625
56,383692.8240999987,3256.9713000011398,True,16,somalia,mogadishu,0.349609375
57,389866.1876999977,1436.5199999993201,True,17,angola,luanda,0.3
58,392833.8127999996,1574.6971999978414,True,18,mayotte,mamoudzou,0.3
59,412329.56349999947,1960.2297999990988,True,17,angola,luanda,0.3
60,416581.25079999806,2138.0749000018695,False,18,mayotte,mamoudzou,0.3
61,427665.62409999827,1769.1694999993779,True,14,rwanda,kigali,0.34921875
62,431872.9762999974,1965.2602000023471,True,16,somalia,mogadishu,0.30000000000000004
63,436170.33470000024,2479.0350000002654,True,19,ivory coast,yamoussoukro,0.3
64,444807.4944999971,1462.8955000007409,True,20,mali,bamako,0.3
65,447954.3276000004,3161.7521999978344,False,19,ivory coast,yamoussoukro,0.3
66,461893.7866999986,5143.488300000143,True,20,mali,bamako,0.3
67,468958.1316000003,8586.78239999793,False,11,botswana,gaborone,0.398828125
68,479334.65909999725,1083.0000000023283,True,17,angola,luanda,0.250390625
69,482309.5486999991,4292.143499998958,False,18,mayotte,mamoudzou,0.349609375
70,488249.878999999,1079.1449999997276,True,1,south africa,cape town,0.20078125
71,490974.78689999843,2184.271500002069,True,0,niger,niamey,0.27070312500000004
72,495501.72589999787,934.670200000226,True,3,djibouti,djibouti,0.20078125
73,498301.42689999775,1041.1868000010145,True,2,libya,tripoli,0.20078125
74,501797.5394999994,9226.424000000465,False,19,ivory coast,yamoussoukro,0.349609375
75,522204.66169999784,13757.241300001624,False,11,botswana,gaborone,0.43281249999999993
76,537377.8769999989,1436.3873000002932,True,20,mali,bamako,0.250390625
77,540811.3300000004,2510.9142999972682,True,14,rwanda,kigali,0.33710937500000004
78,545051.0979999999,1865.1647999976994,False,18,mayotte,mamoudzou,0.39921874999999996
79,554101.6689999996,2477.264599998365,False,19,ivory coast,yamoussoukro,0.39921874999999996
80,562971.233199998,2406.9244000021135,True,11,botswana,gaborone,0.42695312499999993
81,568039.2236999979,1910.4206000010017,False,4,malawi,lilongwe,0.37812499999999993
82,577596.1893999993,1718.7740000007907,False,18,mayotte,mamoudzou,0.412109375
83,587095.2555999975,3928.4389000022784,False,5,guinea,conakry,0.351953125
84,599385.2047999972,2940.8344000002835,False,19,ivory coast,yamoussoukro,0.4488281249999999
85,608342.6819999986,3084.6569999994244,False,8,uganda,kampala,0.29999999999999993
86,612925.6977999976,1003.8875000027474,True,7,sao tome and principe,sao tome,0.20078125
87,615760.1536999973,5093.107600001502,True,4,malawi,lilongwe,0.4019531249999999
88,625448.7277999979,1572.961699999636,True,19,ivory coast,yamoussoukro,0.44843749999999993
89,630964.3708999974,5727.380000000354,False,18,mayotte,mamoudzou,0.43671875000000004
90,645596.0470999999,5656.545699999668,True,11,botswana,gaborone,0.43437499999999996
91,653489.5588,1058.0260999994352,True,6,kenya,nairobi,0.20078125
92,657759.4864999992,10347.765899998136,False,5,guinea,conakry,0.37265625
93,671947.0894000005,2105.619599999045,True,19,ivory coast,yamoussoukro,0.4238281249999999
94,678070.4647999991,1013.0411999998614,True,10,senegal,dakar,0.20078125
95,680187.1119999996,1867.2551999989664,True,18,mayotte,mamoudzou,0.43632812500000007
96,688839.0322999984,1720.0582000005525,True,4,malawi,lilongwe,0.40156249999999993
97,692956.830199997,1466.6480000014417,True,16,somalia,mogadishu,0.2503906250000001
98,696520.7112999996,1197.2613999969326,True,9,tanzania,dar es salaam,0.20078125
99,700015.9953999973,3446.930199999828,False,12,mauritania,nouakchott,0.29999999999999993
100,706057.133000002,1833.6024999953806,True,14,rwanda,kigali,0.3304687500000001
101,710211.6492999995,2056.2643000010867,True,11,botswana,gaborone,0.433984375
102,714050.9361000004,2103.738300000201,True,8,uganda,kampala,0.29960937499999996
103,717912.3889999974,1313.9122999999672,True,15,sierre leone,freetown,0.20078125
104,721277.9494999995,2893.9400000016904,True,13,ethiopia,addis ababa,0.26249999999999996
105,727906.6393999965,1910.9103000010364,True,21,gambia,banjul,0.3
106,733473.5262999965,4773.544700001366,False,5,guinea,conakry,0.38398437500000004
107,744336.1873999966,2735.6833000011975,False,21,gambia,banjul,0.3
108,748267.2377999988,1576.6568000034895,False,18,mayotte,mamoudzou,0.4859375
109,754617.182599999,2093.3584000014234,True,22,liberia,monrovia,0.3
110,762247.6919999972,2214.318800004432,False,19,ivory coast,yamoussoukro,0.45546874999999987
111,775975.4207000006,inf,False,22,liberia,monrovia,0.3
112,793243.136600002,1363.8979999958538,True,18,mayotte,mamoudzou,0.48554687500000004
113,798085.9335999994,2200.031899999827,True,4,malawi,lilongwe,0.40117187499999996
114,802617.2103999997,1376.7604000022402,True,21,gambia,banjul,0.250390625
115,806947.4291000005,1924.6065999978455,True,19,ivory coast,yamoussoukro,0.4121093749999999
116,812547.0628999975,1942.4381999997422,True,11,botswana,gaborone,0.421875
117,817227.4859999961,3231.4474000013433,True,12,mauritania,nouakchott,0.32539062499999993
118,827903.5160999992,1555.2478999962332,True,18,mayotte,mamoudzou,0.4359375000000001
119,831784.739900002,1410.6295999954455,False,22,liberia,monrovia,0.349609375
120,838268.6773999957,1715.6026000012644,True,5,guinea,conakry,0.38359375000000007
121,842294.4276999987,1723.3396000011126,True,23,equatorial guinea,malabo,0.3
122,846063.2399999958,1021.7017000032356,True,17,angola,luanda,0.20078125
123,848795.5516000001,1621.334299998125,True,23,equatorial guinea,malabo,0.3
124,852156.0686000012,1267.8441999960924,True,24,zambia,lusaka,0.3
125,855818.7064000012,1777.1094999989728,True,25,gabon,libreville,0.3
126,860572.6376999955,4534.14740000153,False,24,zambia,lusaka,0.3
127,866751.5923999962,1984.8084000041708,True,25,gabon,libreville,0.3
128,871581.8617999975,2150.581699999748,True,26,lesotho,maseru,0.3
129,875454.2277,1273.6308000021381,True,22,liberia,monrovia,0.34921875
130,881003.2090999957,2198.8154000064824,False,26,lesotho,maseru,0.3
131,887780.6445999958,1845.2515000026906,True,27,tunisia,tunis,0.3
132,891352.071399997,5545.945199999493,False,20,mali,bamako,0.29999999999999993
133,902823.4230000016,1490.8357999958098,True,27,tunisia,tunis,0.3
134,905369.1528999989,1450.662800001679,True,23,equatorial guinea,malabo,0.250390625
135,908591.8183999965,4831.002300001332,False,24,zambia,lusaka,0.349609375
136,915103.3698999963,1602.9748000000836,True,4,malawi,lilongwe,0.3765624999999999
137,919074.0010000009,2024.261499995133,True,25,gabon,libreville,0.25117187500000004
138,924962.6835999952,1162.576700000558,True,28,namibia,windhoek,0.3
139,928978.4500000023,1776.418299996294,False,26,lesotho,maseru,0.349609375
140,935328.6006999988,1559.9274999985937,True,28,namibia,windhoek,0.3
141,938535.0350000008,2928.6681999946013,False,12,mauritania,nouakchott,0.3374999999999999
142,949582.7052999957,3224.4069000007585,True,11,botswana,gaborone,0.422265625
143,956124.2409999977,20823.50569999835,False,24,zambia,lusaka,0.39921874999999996
144,979369.3602999992,1015.5012999967439,True,27,tunisia,tunis,0.250390625
145,981935.2977999952,3800.2023000008194,False,26,lesotho,maseru,0.39921874999999996
146,989337.2133000011,1596.6186999940546,True,22,liberia,monrovia,0.3089843750000001
147,993705.3515000007,1016.1385999963386,True,24,zambia,lusaka,0.398828125
148,996826.0917000007,1182.6222999952734,True,28,namibia,windhoek,0.250390625
149,999735.0346000021,1764.559699993697,True,14,rwanda,kigali,0.28085937500000013
150,1003442.6263999995,5674.113299995894,True,19,ivory coast,yamoussoukro,0.41249999999999987
151,1014933.6714999954,1897.3600000026636,False,18,mayotte,mamoudzou,0.43632812500000007
152,1021964.2352000009,3570.7590999954846,False,26,lesotho,maseru,0.4488281249999999
153,1030771.9232000017,inf,False,5,guinea,conakry,0.42695312500000004
154,1041813.4610999987,3596.995500003686,True,20,mali,bamako,0.328515625
155,1050678.7876000018,5153.269999995129,False,26,lesotho,maseru,0.4742187499999999
156,1057505.6055000024,1680.579899999313,True,8,uganda,kampala,0.26171875
157,1061141.2341999966,3641.1068000015803,True,24,zambia,lusaka,0.44843749999999993
158,1066458.6109000011,1618.6469999956898,True,5,guinea,conakry,0.42656250000000007
159,1071272.0627999953,1575.9760000000242,True,26,lesotho,maseru,0.4550781249999999
160,1075591.440199998,4172.5501999973785,True,11,botswana,gaborone,0.46796874999999993
161,1083498.2235999997,27274.024500002153,False,24,zambia,lusaka,0.4605468749999999
162,1112595.6280999961,1597.1047999993898,True,11,botswana,gaborone,0.418359375
163,1117884.0323999976,2397.7677000002004,False,12,mauritania,nouakchott,0.3433593749999999
164,1131597.5732000007,1582.0888999949675,True,24,zambia,lusaka,0.46015624999999993
165,1135184.6783,1828.1564999998081,False,26,lesotho,maseru,0.50234375
166,1141491.3508999962,2003.624400000088,True,18,mayotte,mamoudzou,0.3867187500000001
167,1150027.7668999988,1037.1144000019412,True,13,ethiopia,addis ababa,0.21289062499999997
168,1153194.0536999973,3561.9621000005864,False,19,ivory coast,yamoussoukro,0.4621093749999998
169,1161504.4666999965,3301.063500002958,False,26,lesotho,maseru,0.551171875
170,1172373.153200002,inf,False,5,guinea,conakry,0.4472656250000001
171,1182542.408699999,9256.793900000164,False,26,lesotho,maseru,0.55703125
172,1195358.6466999985,1947.5017000006046,True,19,ivory coast,yamoussoukro,0.46171874999999984
173,1203901.8864999963,14483.417499999516,True,24,zambia,lusaka,0.484765625
174,1228242.3722000022,1927.6380999945104,False,26,lesotho,maseru,0.6035156250000001

