trial,start_time,rt,correct,fact_id,question,answer,alpha
28,274115.78604100214,inf,False,1,lesotho,maseru,0.4296874999999999
29,283792.5262080025,1630.2030829974683,False,7,cape verde,praia,0.3
30,291678.5979580018,9258.105207998597,False,3,uganda,kampala,0.44179687499999987
31,304779.5598750017,inf,False,2,kenya,nairobi,0.379296875
32,319904.4462910024,inf,False,4,nigeria,abuja,0.4488281249999999
33,341813.05779099785,2357.7864170001703,False,6,guinea,conakry,0.39921874999999996
34,345847.85266599647,923.2478340054513,False,3,uganda,kampala,0.4429687499999999
35,348339.11324999644,1470.6022080063121,False,4,nigeria,abuja,0.46171874999999996
36,351557.33424999926,inf,False,1,lesotho,maseru,0.47929687499999984
37,358271.914666002,1220.0336669993703,False,7,cape verde,praia,0.349609375
38,368912.4952080019,2362.3078749951674,False,6,guinea,conakry,0.4058593749999999
39,375872.06916599825,2323.6738749983488,False,1,lesotho,maseru,0.5039062499999999
40,380019.3258750005,1965.8288749997155,False,4,nigeria,abuja,0.46210937499999993
41,383025.399457998,1789.8925420013256,False,3,uganda,kampala,0.4433593749999999
42,386387.1283330009,2520.0103749957634,False,2,kenya,nairobi,0.42890624999999993
43,394500.65720800194,1516.414874997281,False,1,lesotho,maseru,0.5167968749999999
44,397288.2045829974,1096.9489999988582,True,7,cape verde,praia,0.34921875
45,401852.96391599695,2184.390667003754,True,8,niger,niamey,0.3
46,406151.8981249974,2267.5172080053017,True,9,comoros,moroni,0.3
47,411939.50329100335,2758.8307919941144,False,8,niger,niamey,0.3
48,420334.64137499686,inf,False,9,comoros,moroni,0.3
49,434966.8234159981,1907.551042000705,False,1,lesotho,maseru,0.5546874999999999
50,438023.8389160004,3519.606333997217,False,2,kenya,nairobi,0.46601562499999993
51,443857.5997910011,1008.020666995435,False,4,nigeria,abuja,0.51171875
52,446661.680833,4386.599874997046,False,6,guinea,conakry,0.41484374999999996
53,452240.3476659965,938.4180000051856,False,1,lesotho,maseru,0.5863281249999999
54,454271.1984580019,inf,False,3,uganda,kampala,0.49296874999999984
55,461009.41954099835,1611.4865420022397,True,4,nigeria,abuja,0.511328125
56,465187.48262499867,1708.0322500041802,False,1,lesotho,maseru,0.6117187499999999
57,470853.5595409994,6276.052916997287,False,2,kenya,nairobi,0.4703124999999999
58,480007.75208300183,1512.9497919988353,False,1,lesotho,maseru,0.6496093749999999
59,483906.01629100274,inf,False,3,uganda,kampala,0.5269531249999998
60,491898.4154159989,1275.7722919996013,False,1,lesotho,maseru,0.6765625
61,494525.75400000205,4700.222624996968,False,8,niger,niamey,0.349609375
62,503104.68529100035,1850.7976670007338,False,1,lesotho,maseru,0.726171875
63,506123.61699999747,1385.4231660006917,False,9,comoros,moroni,0.349609375
64,508822.38037500065,680.0085409995518,False,1,lesotho,maseru,0.7640625
65,510734.60433299624,2084.9689170063357,False,3,uganda,kampala,0.5453124999999999
66,515929.34524999873,805.5600000006962,False,1,lesotho,maseru,0.8019531249999999
67,518011.0374579963,1756.4794580030139,False,4,nigeria,abuja,0.54921875
68,522244.64958300086,3929.665791998559,False,1,lesotho,maseru,0.828125
69,529622.7832500008,1032.618332996266,False,2,kenya,nairobi,0.49492187499999996
70,532058.5852910008,1380.1840840023942,False,1,lesotho,maseru,0.8777343750000001
71,535042.7205410015,1642.8117920004297,True,4,nigeria,abuja,0.544140625
72,539930.8478750027,inf,False,1,lesotho,maseru,0.9273437500000001
73,549569.8270829963,4032.457458000863,False,3,uganda,kampala,0.5699218749999999
74,555107.3581660021,6426.113166999188,False,1,lesotho,maseru,0.9269531250000002
75,571175.8367500006,1562.8817909964127,False,6,guinea,conakry,0.4644531249999999
76,573920.6909580026,980.9230419995729,False,1,lesotho,maseru,0.9023437500000001
77,577690.225749997,4042.5643330017338,False,3,uganda,kampala,0.60703125
78,583105.8685410025,774.1089169940678,False,1,lesotho,maseru,0.9027343750000001
79,593200.3612080007,1642.4153330008266,False,8,niger,niamey,0.39921874999999996
80,599082.4980410035,1369.3667919941945,True,1,lesotho,maseru,0.8898437500000002
81,604398.6007499988,6866.403250001953,False,3,uganda,kampala,0.618359375
82,612591.0236659984,1210.9057920024497,True,1,lesotho,maseru,0.8582031250000002
83,616291.7288750032,1117.1733749943087,False,4,nigeria,abuja,0.54453125
84,619924.7903750001,2028.401165996911,True,1,lesotho,maseru,0.8085937500000001
85,624616.717791003,2227.604499996174,False,2,kenya,nairobi,0.51953125
