subject,condition,trial,start_time,rt,correct,fact_id,question,answer,alpha
3,3,15,164917.6108,2188.228583,TRUE,5,south africa,cape town,0.3
3,3,16,174180.3467,2314.936167,FALSE,6,guinea,conakry,0.3
3,3,17,187092.7891,3357.14225,FALSE,2,kenya,nairobi,0.349609375
3,3,18,198620.5839,3851.380875,FALSE,3,uganda,kampala,0.349609375
3,3,19,209654.8409,2836.466375,FALSE,1,lesotho,maseru,0.39921875
3,3,20,215116.2521,3000.3395,FALSE,4,nigeria,abuja,0.349609375
3,3,21,219783.1483,865.713917,TRUE,5,south africa,cape town,0.250390625
3,3,22,223152.1564,2356.404541,FALSE,2,kenya,nairobi,0.37890625
3,3,23,231146.4514,2864.729958,FALSE,6,guinea,conakry,0.349609375
3,3,24,243614.988,inf,FALSE,1,lesotho,maseru,0.429296875
3,3,25,250940.8558,1190.306834,FALSE,3,uganda,kampala,0.39921875
3,3,26,257375.9987,6382.794959,FALSE,4,nigeria,abuja,0.39921875
3,3,27,266109.6955,5261.831625,FALSE,7,cape verde,praia,0.3
3,3,28,274115.786,inf,FALSE,1,lesotho,maseru,0.4296875
3,3,29,283792.5262,1630.203083,FALSE,7,cape verde,praia,0.3
3,3,30,291678.598,9258.105208,FALSE,3,uganda,kampala,0.441796875
3,3,31,304779.5599,inf,FALSE,2,kenya,nairobi,0.379296875
3,3,32,319904.4463,inf,FALSE,4,nigeria,abuja,0.448828125
3,3,33,341813.0578,2357.786417,FALSE,6,guinea,conakry,0.39921875
3,3,34,345847.8527,923.247834,FALSE,3,uganda,kampala,0.44296875
3,3,35,348339.1132,1470.602208,FALSE,4,nigeria,abuja,0.46171875
3,3,36,351557.3342,inf,FALSE,1,lesotho,maseru,0.479296875
3,3,37,358271.9147,1220.033667,FALSE,7,cape verde,praia,0.349609375
3,3,38,368912.4952,2362.307875,FALSE,6,guinea,conakry,0.405859375
3,3,39,375872.0692,2323.673875,FALSE,1,lesotho,maseru,0.50390625
3,3,40,380019.3259,1965.828875,FALSE,4,nigeria,abuja,0.462109375
3,3,41,383025.3995,1789.892542,FALSE,3,uganda,kampala,0.443359375
3,3,42,386387.1283,2520.010375,FALSE,2,kenya,nairobi,0.42890625
3,3,43,394500.6572,1516.414875,FALSE,1,lesotho,maseru,0.516796875
3,3,44,397288.2046,1096.949,TRUE,7,cape verde,praia,0.34921875
3,3,45,401852.9639,2184.390667,TRUE,8,niger,niamey,0.3
3,3,46,406151.8981,2267.517208,TRUE,9,comoros,moroni,0.3
3,3,47,411939.5033,2758.830792,FALSE,8,niger,niamey,0.3
3,3,48,420334.6414,inf,FALSE,9,comoros,moroni,0.3
3,3,49,434966.8234,1907.551042,FALSE,1,lesotho,maseru,0.5546875
3,3,50,438023.8389,3519.606334,FALSE,2,kenya,nairobi,0.466015625
3,3,51,443857.5998,1008.020667,FALSE,4,nigeria,abuja,0.51171875
3,3,52,446661.6808,4386.599875,FALSE,6,guinea,conakry,0.41484375
3,3,53,452240.3477,938.418,FALSE,1,lesotho,maseru,0.586328125
3,3,54,454271.1985,inf,FALSE,3,uganda,kampala,0.49296875
3,3,55,461009.4195,1611.486542,TRUE,4,nigeria,abuja,0.511328125
3,3,56,465187.4826,1708.03225,FALSE,1,lesotho,maseru,0.61171875
3,3,57,470853.5595,6276.052917,FALSE,2,kenya,nairobi,0.4703125
3,3,58,480007.7521,1512.949792,FALSE,1,lesotho,maseru,0.649609375
3,3,59,483906.0163,inf,FALSE,3,uganda,kampala,0.526953125
3,3,60,491898.4154,1275.772292,FALSE,1,lesotho,maseru,0.6765625
3,3,61,494525.754,4700.222625,FALSE,8,niger,niamey,0.349609375
3,3,62,503104.6853,1850.797667,FALSE,1,lesotho,maseru,0.726171875
3,3,63,506123.617,1385.423166,FALSE,9,comoros,moroni,0.349609375
3,3,64,508822.3804,680.008541,FALSE,1,lesotho,maseru,0.7640625
3,3,65,510734.6043,2084.968917,FALSE,3,uganda,kampala,0.5453125
3,3,66,515929.3452,805.56,FALSE,1,lesotho,maseru,0.801953125
3,3,67,518011.0375,1756.479458,FALSE,4,nigeria,abuja,0.54921875
3,3,68,522244.6496,3929.665792,FALSE,1,lesotho,maseru,0.828125
3,3,69,529622.7833,1032.618333,FALSE,2,kenya,nairobi,0.494921875
3,3,70,532058.5853,1380.184084,FALSE,1,lesotho,maseru,0.877734375
3,3,71,535042.7205,1642.811792,TRUE,4,nigeria,abuja,0.544140625
3,3,72,539930.8479,inf,FALSE,1,lesotho,maseru,0.92734375
3,3,73,549569.8271,4032.457458,FALSE,3,uganda,kampala,0.569921875
3,3,74,555107.3582,6426.113167,FALSE,1,lesotho,maseru,0.926953125
3,3,75,571175.8368,1562.881791,FALSE,6,guinea,conakry,0.464453125
3,3,76,573920.691,980.923042,FALSE,1,lesotho,maseru,0.90234375
3,3,77,577690.2257,4042.564333,FALSE,3,uganda,kampala,0.60703125
3,3,78,583105.8685,774.108917,FALSE,1,lesotho,maseru,0.902734375
3,3,79,593200.3612,1642.415333,FALSE,8,niger,niamey,0.39921875
3,3,80,599082.498,1369.366792,TRUE,1,lesotho,maseru,0.88984375
3,3,81,604398.6007,6866.40325,FALSE,3,uganda,kampala,0.618359375
3,3,82,612591.0237,1210.905792,TRUE,1,lesotho,maseru,0.858203125
3,3,83,616291.7289,1117.173375,FALSE,4,nigeria,abuja,0.54453125
3,3,84,619924.7904,2028.401166,TRUE,1,lesotho,maseru,0.80859375
3,3,85,624616.7178,2227.6045,FALSE,2,kenya,nairobi,0.51953125
3,3,86,629285.9292,1970.091666,FALSE,9,comoros,moroni,0.38671875
3,3,87,632603.1326,17238.95117,FALSE,3,uganda,kampala,0.64296875
3,3,88,651421.3589,1234.203875,TRUE,1,lesotho,maseru,0.758984375
3,3,89,654940.116,1003.488166,FALSE,6,guinea,conakry,0.4765625
3,3,90,657230.9773,inf,FALSE,3,uganda,kampala,0.664453125
3,3,91,660967.653,1571.901917,TRUE,7,cape verde,praia,0.299609375
3,3,92,666504.6558,2989.131333,FALSE,8,niger,niamey,0.400390625
3,3,93,672366.5447,2280.633084,FALSE,3,uganda,kampala,0.6765625
3,3,94,675852.2236,858.327,FALSE,2,kenya,nairobi,0.544140625
3,3,95,679345.6894,1018.051125,TRUE,1,lesotho,maseru,0.709375
3,3,96,683479.045,1998.233792,FALSE,4,nigeria,abuja,0.569140625
3,3,97,688962.17,14267.88713,FALSE,3,uganda,kampala,0.688671875
3,3,98,704746.8902,3292.239083,FALSE,2,kenya,nairobi,0.55625
3,3,99,710210.7338,1270.801542,FALSE,3,uganda,kampala,0.73828125
3,3,100,712619.7143,2128.55175,FALSE,4,nigeria,abuja,0.58046875
3,3,101,717531.192,4334.965125,FALSE,3,uganda,kampala,0.756640625
3,3,102,725290.6822,1183.022959,FALSE,6,guinea,conakry,0.487109375
3,3,103,727617.5016,1675.537625,FALSE,3,uganda,kampala,0.76875
3,3,104,730528.1677,1043.51175,FALSE,9,comoros,moroni,0.387890625
3,3,105,732629.767,1422.271417,FALSE,3,uganda,kampala,0.769921875
3,3,106,736854.4954,901.897209,TRUE,1,lesotho,maseru,0.659765625
3,3,107,740045.2378,1054.504417,FALSE,3,uganda,kampala,0.81953125
3,3,108,742231.1595,1800.762334,FALSE,2,kenya,nairobi,0.558203125
3,3,109,745397.8251,1235.637917,FALSE,3,uganda,kampala,0.869140625
3,3,110,747560.4455,1542.082458,TRUE,4,nigeria,abuja,0.580078125
3,3,111,750802.7825,1417.965125,FALSE,3,uganda,kampala,0.91875
3,3,112,755216.3708,2022.387875,FALSE,8,niger,niamey,0.40078125
3,3,113,761658.3792,1328.273667,FALSE,3,uganda,kampala,0.968359375
3,3,114,766045.5792,1540.060208,TRUE,0,djibouti,djibouti,0.20078125
3,3,115,770049.2142,1326.884084,FALSE,3,uganda,kampala,0.99609375
3,3,116,775707.3009,4328.547917,FALSE,6,guinea,conakry,0.4875
3,3,117,781259.2898,2031.101042,FALSE,3,uganda,kampala,0.971484375
3,3,118,784496.7207,742.690542,FALSE,2,kenya,nairobi,0.56484375
3,3,119,786059.7529,493.272208,TRUE,3,uganda,kampala,0.96875
3,3,120,788726.2184,inf,TRUE,4,nigeria,abuja,0.58203125
3,3,121,794576.8428,1724.664167,TRUE,3,uganda,kampala,0.964453125
3,3,122,798249.8238,1061.487209,TRUE,5,south africa,cape town,0.20078125
3,3,123,801381.4253,1523.868625,TRUE,3,uganda,kampala,0.91484375
3,3,124,805375.5096,2643.417291,TRUE,1,lesotho,maseru,0.61015625
3,3,125,810187.4669,993.696375,FALSE,3,uganda,kampala,0.915234375
3,3,126,816012.1785,inf,FALSE,2,kenya,nairobi,0.614453125
3,3,127,831073.0283,inf,FALSE,3,uganda,kampala,0.91640625
3,3,128,834481.8615,4841.420959,FALSE,2,kenya,nairobi,0.62265625
3,3,129,840420.1877,1155.486875,TRUE,3,uganda,kampala,0.866796875
3,3,130,843563.0861,2845.054208,TRUE,4,nigeria,abuja,0.581640625
3,3,131,847789.502,1534.596875,FALSE,3,uganda,kampala,0.91640625
3,3,132,852041.1964,988.028958,FALSE,9,comoros,moroni,0.4125
3,3,133,855449.5508,2050.562583,TRUE,3,uganda,kampala,0.916015625
3,3,134,859248.7266,1028.814291,FALSE,2,kenya,nairobi,0.647265625
3,3,135,861584.5342,inf,TRUE,3,uganda,kampala,0.9171875
3,3,136,870123.3784,1112.456625,FALSE,6,guinea,conakry,0.512109375
3,3,137,872301.8905,1433.721041,TRUE,3,uganda,kampala,0.867578125
3,3,138,875531.064,inf,TRUE,2,kenya,nairobi,0.65078125
3,3,139,879804.7782,944.497541,TRUE,3,uganda,kampala,0.83515625
3,3,140,882578.9652,708.915417,FALSE,4,nigeria,abuja,0.6296875
3,3,141,887559.6204,inf,FALSE,8,niger,niamey,0.444140625
3,3,142,897567.9133,2673.419375,TRUE,4,nigeria,abuja,0.633984375
3,3,143,901810.3083,1700.83875,FALSE,3,uganda,kampala,0.835546875
3,3,144,906273.2008,643.428833,TRUE,2,kenya,nairobi,0.650390625
3,3,145,909241.9141,579.3235,TRUE,3,uganda,kampala,0.7859375
3,3,146,911918.5181,3157.240833,FALSE,6,guinea,conakry,0.53046875
3,3,147,916342.2466,3184.751166,TRUE,4,nigeria,abuja,0.64296875
3,3,148,921043.8562,2930.201667,TRUE,2,kenya,nairobi,0.7
3,3,149,926772.4483,899.324208,FALSE,9,comoros,moroni,0.421484375
3,3,150,928821.7664,1517.590292,TRUE,2,kenya,nairobi,0.699609375
3,3,151,931952.4872,inf,FALSE,8,niger,niamey,0.4546875
3,3,152,946829.4753,inf,TRUE,2,kenya,nairobi,0.70078125
3,3,153,952698.7553,4171.374167,TRUE,4,nigeria,abuja,0.648828125
3,3,154,958489.9344,inf,FALSE,3,uganda,kampala,0.835546875
3,3,155,967227.5777,inf,TRUE,2,kenya,nairobi,0.701171875
3,3,156,971068.7751,inf,TRUE,3,uganda,kampala,0.8421875
3,3,157,977661.2438,3756.38525,FALSE,6,guinea,conakry,0.547265625
3,3,158,982416.4823,inf,FALSE,3,uganda,kampala,0.887890625
3,3,159,992394.4311,2712.710458,TRUE,4,nigeria,abuja,0.6484375
3,3,160,996566.9605,1578.541875,TRUE,3,uganda,kampala,0.8390625
3,3,161,1000423.386,1077.750792,TRUE,2,kenya,nairobi,0.70078125
3,3,162,1003094.723,1430.692917,TRUE,3,uganda,kampala,0.838671875
3,3,163,1006266.386,inf,FALSE,1,lesotho,maseru,0.634765625
3,3,164,1015589.983,inf,FALSE,3,uganda,kampala,0.88828125
3,3,165,1022165.639,1044.970625,TRUE,2,kenya,nairobi,0.651171875
3,3,166,1027589.134,inf,TRUE,3,uganda,kampala,0.919921875
3,3,167,1050809.01,3230.054083,TRUE,4,nigeria,abuja,0.637109375
3,3,168,1055478.247,inf,TRUE,3,uganda,kampala,0.8765625
3,3,169,1069529.155,4224.320458,FALSE,6,guinea,conakry,0.559375
3,3,170,1075891.815,inf,FALSE,3,uganda,kampala,0.881640625
3,3,171,1086182.642,8340.99175,FALSE,1,lesotho,maseru,0.65234375
3,3,172,1098738.237,3016.365708,FALSE,3,uganda,kampala,0.88125
3,3,173,1104310.618,1252.771375,FALSE,8,niger,niamey,0.460546875
3,3,174,1115425.808,2875.112541,FALSE,3,uganda,kampala,0.881640625
3,3,175,1120682.981,inf,TRUE,4,nigeria,abuja,0.6546875
3,3,176,1126973.303,2658.505458,FALSE,3,uganda,kampala,0.88203125
3,3,177,1132530.447,2076.38925,FALSE,2,kenya,nairobi,0.66953125
3,3,178,1135688.698,3404.839667,FALSE,3,uganda,kampala,0.887890625
3,3,179,1142442.248,1640.510625,FALSE,6,guinea,conakry,0.569921875
3,3,180,1145113.124,1669.801084,TRUE,3,uganda,kampala,0.8875
3,3,181,1148402.448,6530.133291,FALSE,1,lesotho,maseru,0.652734375
3,3,182,1156718.187,inf,FALSE,3,uganda,kampala,0.924609375
3,3,183,1161477.892,2532.353417,TRUE,4,nigeria,abuja,0.637109375
3,3,184,1165345.304,1412.273083,TRUE,3,uganda,kampala,0.92421875
3,3,185,1168311.236,1534.411583,TRUE,2,kenya,nairobi,0.619921875
3,3,186,1174734.959,inf,TRUE,3,uganda,kampala,0.966796875
3,3,187,1183758.847,1007.609042,FALSE,9,comoros,moroni,0.43359375
3,3,188,1185857.813,1266.18925,TRUE,3,uganda,kampala,0.9171875
3,3,189,1188844.813,1376.088041,FALSE,6,guinea,conakry,0.57265625
3,3,190,1191256.592,1032.725834,TRUE,3,uganda,kampala,0.867578125
3,3,191,1195045.1,inf,TRUE,1,lesotho,maseru,0.6546875
3,3,192,1200943.729,1502.583583,FALSE,8,niger,niamey,0.471875
3,3,193,1210397.906,1052.330708,FALSE,4,nigeria,abuja,0.6375
3,3,194,1215169.021,inf,FALSE,3,uganda,kampala,0.86796875
3,3,195,1224362.366,2648.8685,FALSE,1,lesotho,maseru,0.660546875
3,3,196,1227904.601,inf,TRUE,3,uganda,kampala,0.917578125
3,3,197,1235283.839,1957.9825,FALSE,6,guinea,conakry,0.573046875
4,1,1,173172.3014,10895.2609,TRUE,0,st. helena,jamestown,0.3
4,1,2,201174.5006,2132.3923,TRUE,0,st. helena,jamestown,0.3
4,1,3,208578.97,21892.7337,TRUE,1,ivory coast,yamoussoukro,0.3
4,1,4,275914.0753,3829.2735,TRUE,1,ivory coast,yamoussoukro,0.3
4,1,5,286213.9932,2005.2955,TRUE,0,st. helena,jamestown,0.250390625
4,1,6,293480.4831,47891.2438,TRUE,2,uganda,kampala,0.3
4,1,7,356000.2448,2771.727,TRUE,1,ivory coast,yamoussoukro,0.300390625
4,1,8,363664.637,1419.3374,TRUE,2,uganda,kampala,0.3
4,1,9,370681.7744,40270.0629,TRUE,3,swaziland,mbabane,0.3
4,1,10,445301.6395,3970.0054,TRUE,2,uganda,kampala,0.300390625
4,1,11,453949.4738,1254.486,TRUE,3,swaziland,mbabane,0.3
4,1,12,458482.4602,38179.902,TRUE,4,rwanda,kigali,0.3
4,1,13,503134.4695,2597.2881,FALSE,1,ivory coast,yamoussoukro,0.3078125
4,1,14,510333.6278,3154.2131,TRUE,4,rwanda,kigali,0.3
4,1,15,517616.493,1847.0377,TRUE,3,swaziland,mbabane,0.250390625
4,1,16,522700.3057,18775.2082,TRUE,5,congo,brazzaville,0.3
4,1,17,553767.5863,36395.6965,TRUE,6,central african republic,bangui,0.3
4,1,18,596352.4319,2443.0356,TRUE,5,congo,brazzaville,0.3
4,1,19,602318.5597,5112.8301,TRUE,6,central african republic,bangui,0.3
4,1,20,610868.7982,1542.6258,TRUE,4,rwanda,kigali,0.262109375
4,1,21,615451.515,1680.2049,TRUE,2,uganda,kampala,0.25078125
4,1,22,619752.1656,3955.5421,TRUE,7,south africa,cape town,0.3
4,1,23,631202.285,20245.2245,TRUE,8,malawi,lilongwe,0.3
4,1,24,656953.5502,inf,TRUE,7,south africa,cape town,0.3
4,1,25,669903.1107,9159.6191,FALSE,8,malawi,lilongwe,0.3
4,1,26,682636.1361,6490.3629,TRUE,5,congo,brazzaville,0.300390625
4,1,27,693202.6405,6808.9289,FALSE,6,central african republic,bangui,0.325390625
4,1,28,704036.1602,5703.4031,FALSE,1,ivory coast,yamoussoukro,0.311328125
4,1,29,721037.3377,5430.0642,TRUE,7,south africa,cape town,0.347265625
4,1,30,734587.4646,4535.7791,FALSE,8,malawi,lilongwe,0.344140625
4,1,31,763987.1644,7796.3472,TRUE,0,st. helena,jamestown,0.25078125
4,1,32,775487.5451,1716.0909,TRUE,7,south africa,cape town,0.34609375
4,1,33,780720.9522,3282.7375,TRUE,6,central african republic,bangui,0.375
4,1,34,789321.6896,1889.7644,TRUE,8,malawi,lilongwe,0.3421875
4,1,35,798321.0184,10098.5185,FALSE,9,sao tome and principe,sao tome,0.3
4,1,36,813488.3013,8963.0789,TRUE,5,congo,brazzaville,0.35
4,1,37,827571.2887,2099.9251,TRUE,9,sao tome and principe,sao tome,0.3
4,1,38,833488.2066,5339.2434,TRUE,6,central african republic,bangui,0.376171875
4,1,39,842205.0047,5994.7426,TRUE,10,senegal,dakar,0.3
4,1,40,852188.9402,12730.6377,TRUE,11,comoros,moroni,0.3
4,1,41,875138.7408,7721.0137,TRUE,10,senegal,dakar,0.3
4,1,42,885122.2652,1208.877,TRUE,11,comoros,moroni,0.3
4,1,43,890405.61,2345.6513,TRUE,5,congo,brazzaville,0.337890625
4,1,44,897522.7315,1556.259,TRUE,9,sao tome and principe,sao tome,0.250390625
4,1,45,903122.737,6564.2912,TRUE,7,south africa,cape town,0.395703125
4,1,46,913939.8319,13555.81,FALSE,8,malawi,lilongwe,0.391796875
4,1,47,928589.8885,3897.5644,TRUE,6,central african republic,bangui,0.37890625
4,1,48,936608.7541,1522.5686,TRUE,10,senegal,dakar,0.299609375
4,1,49,941139.8292,1507.8524,TRUE,7,south africa,cape town,0.34609375
4,1,50,947057.2551,5314.16,FALSE,11,comoros,moroni,0.300390625
4,1,51,955240.209,4634.9968,TRUE,8,malawi,lilongwe,0.40234375
4,1,52,963573.8788,5105.6322,TRUE,4,rwanda,kigali,0.26640625
4,1,53,971707.4047,2003.9521,TRUE,1,ivory coast,yamoussoukro,0.3078125
4,1,54,979106.963,3336.6656,FALSE,3,swaziland,mbabane,0.25078125
4,1,55,985790.6148,5952.51,TRUE,12,egypt,cairo,0.3
4,1,56,995757.3427,1934.0611,TRUE,13,morocco,rabat,0.3
4,1,57,1004574.315,1328.9792,TRUE,12,egypt,cairo,0.3
4,1,58,1008274.331,2005.4182,TRUE,13,morocco,rabat,0.3
4,1,59,1012841.22,27153.8773,TRUE,14,mali,bamako,0.3
4,1,60,1045058.508,2032.4735,TRUE,8,malawi,lilongwe,0.401953125
4,1,61,1054626.307,2089.3918,TRUE,14,mali,bamako,0.3
4,1,62,1059108.743,3210.6869,TRUE,6,central african republic,bangui,0.416015625
4,1,63,1065525.549,1266.2047,TRUE,12,egypt,cairo,0.250390625
4,1,64,1069324.988,1202.5391,TRUE,13,morocco,rabat,0.250390625
4,1,65,1073075.09,2688.1148,TRUE,5,congo,brazzaville,0.35
4,1,66,1079326.801,2664.7845,TRUE,10,senegal,dakar,0.31171875
4,1,67,1084591.932,5823.4684,FALSE,11,comoros,moroni,0.35
4,1,68,1092975.112,18696.2323,TRUE,15,lesotho,maseru,0.3
4,1,69,1115292.217,1667.2271,FALSE,6,central african republic,bangui,0.459375
4,1,70,1120461.029,1753.9947,TRUE,15,lesotho,maseru,0.3
4,1,71,1124842.516,15340.4644,FALSE,14,mali,bamako,0.300390625
4,1,72,1141259.33,8215.8673,TRUE,6,central african republic,bangui,0.465234375
4,1,73,1152477.038,2758.5475,TRUE,8,malawi,lilongwe,0.41640625
4,1,74,1159209.609,2129.6173,FALSE,11,comoros,moroni,0.387890625
4,1,75,1164612.158,14543.4213,TRUE,16,ethiopia,addis ababa,0.3
4,1,76,1192193.993,3400.6555,TRUE,15,lesotho,maseru,0.349609375
4,1,77,1199243.916,1415.2862,FALSE,16,ethiopia,addis ababa,0.3
4,1,78,1205260.105,3094.9826,TRUE,6,central african republic,bangui,0.465625
4,1,79,1211410.9,2252.2298,TRUE,11,comoros,moroni,0.3875
4,1,80,1217160.794,1918.5624,TRUE,7,south africa,cape town,0.296484375
4,1,81,1222194.676,1576.8747,TRUE,8,malawi,lilongwe,0.416015625
4,1,82,1227327.39,1596.3858,TRUE,5,congo,brazzaville,0.349609375
4,1,83,1233827.864,2263.1136,FALSE,15,lesotho,maseru,0.36875
4,1,84,1245777.499,7889.4149,TRUE,10,senegal,dakar,0.336328125
4,1,85,1256295.155,2016.031,TRUE,16,ethiopia,addis ababa,0.299609375
4,1,86,1264511.363,1619.9977,TRUE,6,central african republic,bangui,0.465234375
4,1,87,1269777.881,14405.1482,FALSE,14,mali,bamako,0.35
4,1,88,1285262.542,6052.533,TRUE,9,sao tome and principe,sao tome,0.25078125
4,1,89,1295078.404,3528.0979,TRUE,15,lesotho,maseru,0.369921875
4,1,90,1301762.172,1660.8704,TRUE,11,comoros,moroni,0.387109375
4,1,91,1306597.486,13833.7746,TRUE,17,cape verde,praia,0.3
4,1,92,1325495.799,15283.4547,FALSE,14,mali,bamako,0.387890625
4,1,93,1341879.492,3055.6326,TRUE,17,cape verde,praia,0.3
4,1,94,1347979.169,4863.8859,TRUE,6,central african republic,bangui,0.503125
4,1,95,1355962.789,1420.2773,TRUE,8,malawi,lilongwe,0.36640625
4,1,96,1361062.632,1516.1626,TRUE,0,st. helena,jamestown,0.225390625
4,1,97,1366530.517,1920.6437,TRUE,6,central african republic,bangui,0.500390625
4,1,98,1371879.558,1704.0039,TRUE,10,senegal,dakar,0.31171875
5,2,1,33101.4336,1507.3516,6,0,comoros,moroni,0.3
5,2,2,36543.6551,inf,6,0,comoros,moroni,0.3
5,2,3,40095.7904,1263.0826,9,1,somalia,mogadishu,0.3
5,2,4,44946.4782,2178.8525,9,1,somalia,mogadishu,0.3
5,2,5,49698.3083,3517.6246,7,2,swaziland,mbabane,0.3
5,2,6,56886.6923,1399.1867,6,3,central african republic,bangui,0.3
5,2,7,60019.4658,inf,6,2,swaziland,mbabane,0.3
5,2,8,67519.6521,inf,0,3,central african republic,bangui,0.3
5,2,9,77335.1098,2333.0038,0,0,comoros,moroni,0.349609375
5,2,10,80740.8574,1238.0498,6,4,zimbabwe,harare,0.3
5,2,11,84150.683,2377.7398,8,5,sao tome and principe,sao tome,0.3
5,2,12,89794.1004,1211.394,1,4,zimbabwe,harare,0.3
5,2,13,94209.5975,1319.9719,8,5,sao tome and principe,sao tome,0.3
5,2,14,97820.5899,1279.1192,9,1,somalia,mogadishu,0.250390625
5,2,15,102396.7839,1151.2994,9,6,mayotte,mamoudzou,0.3
5,2,16,108711.5919,3803.9697,3,2,swaziland,mbabane,0.349609375
5,2,17,114980.6674,10185.2248,1,6,mayotte,mamoudzou,0.3
5,2,18,128532.5288,1335.6967,6,0,comoros,moroni,0.34921875
5,2,19,133126.9122,4509.4994,2,3,central african republic,bangui,0.349609375
5,2,20,140232.2098,1023.3305,1,4,zimbabwe,harare,0.250390625
5,2,21,143970.236,855.3598,8,5,sao tome and principe,sao tome,0.250390625
5,2,22,146811.8006,1063.033,10,7,gabon,libreville,0.3
5,2,23,150653.2535,inf,6,2,swaziland,mbabane,0.39921875
5,2,24,161453.8211,6043.9717,8,7,gabon,libreville,0.3
5,2,25,170698.4324,1905.6665,1,6,mayotte,mamoudzou,0.250390625
5,2,26,174804.7044,1410.7262,1,3,central african republic,bangui,0.34921875
5,2,27,178138.7759,1669.2382,9,8,st. helena,jamestown,0.3
5,2,28,181914.4072,1215.5098,3,2,swaziland,mbabane,0.398828125
5,2,29,185787.195,2429.5007,2,8,st. helena,jamestown,0.3
5,2,30,190166.7739,1757.8479,6,9,angola,luanda,0.3
5,2,31,194091.1519,1529.8803,6,10,equatorial guinea,malabo,0.3
5,2,32,197528.2407,3957.0321,0,9,angola,luanda,0.3
5,2,33,203702.6631,inf,0,10,equatorial guinea,malabo,0.3
5,2,34,210840.2115,1131.1823,6,0,comoros,moroni,0.299609375
5,2,35,213948.6213,2102.3895,1,7,gabon,libreville,0.275390625
5,2,36,217749.3217,inf,6,11,guinea-bissau,bissau,0.3
5,2,37,221927.8342,1207.1021,7,12,kenya,nairobi,0.3
5,2,38,226841.7487,3494.4194,1,11,guinea-bissau,bissau,0.3
5,2,39,232161.7187,1059.2774,7,12,kenya,nairobi,0.3
5,2,40,235187.6588,1184.995,9,8,st. helena,jamestown,0.250390625
5,2,41,238485.4526,951.5881,5,13,nigeria,abuja,0.3
5,2,42,241584.5854,1340.254,10,14,mauritania,nouakchott,0.3
5,2,43,248200.6006,inf,1,13,nigeria,abuja,0.3
5,2,44,253294.4538,4946.8612,10,14,mauritania,nouakchott,0.3
5,2,45,261864.9015,2326.039,0,9,angola,luanda,0.349609375
5,2,46,266179.4839,1609.3425,3,2,swaziland,mbabane,0.3984375
5,2,47,269736.5458,984.4,2,10,equatorial guinea,malabo,0.250390625
5,2,48,272488.0179,964.0426,1,3,central african republic,bangui,0.299609375
5,2,49,275434.7514,927.2369,0,11,guinea-bissau,bissau,0.349609375
5,2,50,278195.4201,1232.0189,10,15,madagascar,antananarivo,0.3
5,2,51,283585.1388,1256.5797,7,12,kenya,nairobi,0.250390625
5,2,52,286924.8217,inf,2,15,madagascar,antananarivo,0.3
5,2,53,296211.2237,4063.2819,1,13,nigeria,abuja,0.349609375
5,2,54,302023.443,847.3273,0,9,angola,luanda,0.39921875
5,2,55,304672.0308,3173.7234,0,14,mauritania,nouakchott,0.349609375
5,2,56,309463.9092,1418.5395,5,16,senegal,dakar,0.3
5,2,57,312619.5561,1356.4189,6,17,gambia,banjul,0.3
5,2,58,317145.0533,714.1069,5,16,senegal,dakar,0.3
5,2,59,319450.0484,770.8624,6,17,gambia,banjul,0.3
5,2,60,322231.2858,1951.2048,0,11,guinea-bissau,bissau,0.39921875
5,2,61,325896.0096,1782.7239,6,18,mali,bamako,0.3
5,2,62,330805.0257,2486.3202,6,9,angola,luanda,0.424609375
5,2,63,334977.3719,1558.1032,1,18,mali,bamako,0.3
5,2,64,338221.4612,3426.148,6,15,madagascar,antananarivo,0.349609375
5,2,65,343936.3187,6315.8418,1,13,nigeria,abuja,0.39921875
5,2,66,351993.1479,1150.8063,1,2,swaziland,mbabane,0.348828125
5,2,67,354881.9078,inf,0,14,mauritania,nouakchott,0.39921875
5,2,68,359989.4256,2380.422,0,11,guinea-bissau,bissau,0.448828125
5,2,69,364136.7363,1524.6661,5,16,senegal,dakar,0.250390625
5,2,70,367291.2695,6471.4043,6,17,gambia,banjul,0.349609375
5,2,71,375978.4671,3249.6392,6,9,angola,luanda,0.44921875
5,2,72,381027.1423,2774.7,2,13,nigeria,abuja,0.437109375
5,2,73,386500.9384,1308.4671,1,11,guinea-bissau,bissau,0.4484375
5,2,74,393028.1069,2067.4645,0,15,madagascar,antananarivo,0.39921875
5,2,75,396168.0422,2561.1428,1,14,mauritania,nouakchott,0.430859375
5,2,76,400922.7032,inf,0,18,mali,bamako,0.349609375
5,2,77,408044.1418,inf,9,1,somalia,mogadishu,0.3
5,2,78,422780.8816,inf,1,13,nigeria,abuja,0.46171875
5,2,79,431144.9302,961.2708,6,9,angola,luanda,0.420703125
5,2,80,435522.3782,4799.6146,1,17,gambia,banjul,0.39921875
5,2,81,443488.9759,2113.8469,8,15,madagascar,antananarivo,0.398828125
5,2,82,448524.5365,8096.5708,0,14,mauritania,nouakchott,0.45546875
5,2,83,458452.8571,inf,1,11,guinea-bissau,bissau,0.465234375
5,2,84,473540.9883,1296.8981,1,13,nigeria,abuja,0.437109375
5,2,85,477326.6532,8056.6575,2,18,mali,bamako,0.39921875
